genre_id,movie_id
11,3661
13,3661
10,3661
11,3662
13,3662
10,3662
11,3663
13,3663
10,3663
11,3664
13,3664
10,3664
8,3667
4,3667
9,3667
7,3668
6,3668
4,3669
4,3671
18,3671
1,3672
3,3672
1,3673
3,3673
1,3674
3,3674
4,3674
7,3674
4,3675
15,3675
6,3675
7,3676
11,3676
16,3677
7,3678
16,3679
15,3679
16,3680
8,3681
7,3681
10,3681
18,3681
8,3682
9,3682
7,3682
10,3682
9,3683
7,3683
19,3683
7,3684
6,3684
4,3685
7,3685
6,3685
11,3686
13,3686
10,3686
1,3687
2,3687
5,3687
13,3687
4,3688
4,3689
4,3690
4,3691
4,3692
11,3692
4,3693
11,3693
4,3694
11,3694
4,3695
11,3695
4,3696
11,3696
13,3696
10,3696
8,3697
13,3697
10,3697
8,3698
13,3698
1,3699
7,3699
6,3699
13,3699
7,3700
13,3700
9,3701
7,3701
13,3701
10,3701
8,3702
1,3702
13,3702
8,3703
1,3703
13,3703
10,3703
8,3704
1,3704
13,3704
8,3705
4,3705
6,3705
19,3706
11,3706
12,3706
10,3706
7,3707
6,3707
11,3708
10,3708
11,3709
8,3710
4,3710
9,3710
10,3710
7,3711
4,3712
7,3713
7,3714
4,3715
9,3715
8,3716
4,3716
9,3716
7,3716
8,3717
9,3717
4,3719
6,3719
7,3720
7,3723
7,3724
14,3724
2,3725
15,3725
8,3726
10,3726
11,3727
18,3727
9,3728
7,3728
19,3728
10,3728
8,3729
9,3729
7,3729
10,3729
7,3730
12,3730
7,3731
10,3731
11,3732
7,3733
9,3735
7,3735
7,3736
7,3737
18,3737
7,3738
4,3739
6,3739
8,3740
1,3740
4,3740
5,3740
9,3741
7,3741
10,3741
7,3742
14,3742
4,3743
6,3743
8,3744
9,3744
10,3744
8,3745
1,3745
2,3745
3,3745
13,3745
7,3746
7,3747
2,3751
3,3751
4,3751
1,3752
4,3752
8,3753
7,3753
14,3753
1,3754
2,3754
3,3754
4,3754
5,3754
7,3755
10,3755
7,3756
7,3758
13,3758
10,3758
4,3760
8,3761
9,3761
7,3761
10,3761
8,3763
9,3763
10,3763
8,3764
9,3764
10,3764
9,3765
7,3765
6,3765
8,3766
14,3766
8,3767
14,3767
8,3768
14,3768
8,3769
11,3770
13,3770
10,3770
8,3771
1,3771
5,3771
4,3773
4,3774
7,3774
6,3774
9,3783
7,3783
4,3784
5,3784
4,3785
11,3785
4,3786
4,3787
7,3788
12,3788
7,3789
7,3790
7,3791
7,3792
6,3792
18,3792
8,3793
1,3793
13,3793
4,3794
7,3794
7,3795
10,3797
7,3798
11,3798
12,3798
2,3799
3,3799
7,3801
12,3801
8,3802
13,3802
18,3806
1,3807
5,3807
7,3808
14,3808
4,3809
7,3810
10,3810
7,3811
14,3811
4,3812
7,3813
4,3814
7,3816
4,3819
4,3821
7,3822
6,3822
7,3823
7,3824
6,3824
4,3825
7,3825
6,3825
11,3826
13,3826
10,3826
8,3827
1,3827
4,3827
13,3827
4,3830
11,3830
10,3830
4,3831
11,3832
11,3833
13,3833
1,3834
7,3834
6,3834
10,3835
8,3836
4,3836
14,3836
8,3837
5,3837
11,3837
13,3837
10,3837
11,3838
11,3839
11,3840
8,3841
4,3841
11,3843
7,3844
7,3845
4,3846
11,3847
11,3849
12,3849
10,3849
4,3851
4,3852
7,3855
6,3855
10,3857
4,3858
16,3859
4,3861
4,3862
7,3863
11,3863
10,3863
8,3864
1,3864
13,3864
4,3865
16,3865
8,3868
4,3868
9,3868
6,3868
4,3869
7,3870
7,3871
18,3871
7,3872
4,3873
18,3873
8,3877
1,3877
5,3877
8,3879
10,3879
4,3882
4,3884
7,3888
6,3888
8,3889
1,3889
5,3889
4,3893
9,3893
7,3893
6,3893
10,3893
7,3894
9,3895
10,3895
9,3896
10,3896
7,3897
8,3898
4,3898
9,3899
7,3899
10,3899
4,3900
7,3900
4,3901
7,3901
9,3906
10,3906
11,3908
4,3909
6,3909
7,3910
15,3910
4,3911
4,3912
7,3912
7,3914
7,3915
7,3916
11,3917
11,3918
11,3919
7,3920
5,3920
12,3920
6,3920
4,3922
4,3925
7,3925
1,3926
13,3926
1,3927
13,3927
4,3928
11,3928
4,3929
1,3930
11,3930
13,3930
11,3932
13,3932
11,3933
13,3933
13,3937
10,3937
11,3938
11,3939
11,3940
11,3941
11,3942
4,3943
1,3945
2,3945
3,3945
8,3946
7,3946
10,3946
8,3947
9,3947
7,3947
10,3947
4,3948
7,3949
7,3950
7,3951
7,3952
10,3952
4,3953
6,3953
4,3955
8,3957
7,3957
7,3958
8,3959
1,3959
13,3959
4,3962
11,3962
15,3963
2,3964
3,3964
7,3965
19,3965
9,3966
19,3966
7,3967
4,3968
7,3969
4,3971
12,3971
8,3972
4,3972
9,3973
11,3973
12,3973
10,3973
1,3974
3,3974
8,3977
4,3977
7,3978
6,3978
4,3979
7,3980
8,3981
13,3981
10,3981
7,3983
6,3983
8,3984
1,3984
10,3984
7,3985
14,3985
8,3986
13,3986
10,3986
7,3987
6,3987
3,3988
4,3988
5,3988
16,3989
2,3990
3,3990
4,3990
3,3991
4,3991
7,3992
6,3992
14,3992
7,3993
6,3993
7,3994
13,3994
8,3996
7,3996
6,3996
8,3997
1,3997
4,3997
5,3997
7,3998
8,3999
1,3999
1,4000
7,4000
4,4002
4,4003
8,4005
1,4005
10,4005
1,4006
2,4006
3,4006
13,4006
7,4007
7,4008
14,4008
7,4009
4,4010
4,4011
9,4011
10,4011
4,4012
7,4012
7,4014
6,4014
4,4015
13,4015
1,4016
2,4016
3,4016
4,4016
5,4016
7,4017
4,4018
6,4018
7,4019
10,4020
7,4021
7,4022
4,4023
7,4023
6,4023
6,4024
4,4025
9,4025
1,4027
4,4027
9,4027
4,4029
7,4029
11,4030
7,4031
6,4031
18,4031
4,4032
7,4033
10,4033
14,4033
9,4034
7,4034
10,4034
6,4035
18,4035
7,4036
11,4036
9,4037
19,4037
12,4037
10,4037
3,4039
15,4039
4,4040
7,4041
6,4041
8,4042
7,4042
14,4042
18,4042
9,4043
7,4043
7,4046
7,4047
14,4047
11,4051
13,4051
9,4052
7,4052
10,4052
8,4053
4,4053
7,4054
6,4054
7,4055
9,4056
7,4056
12,4056
10,4056
7,4061
6,4061
4,4062
7,4062
6,4062
4,4063
7,4063
6,4063
8,4064
9,4064
10,4064
8,4065
9,4065
7,4065
8,4066
4,4066
7,4067
6,4067
4,4068
4,4069
6,4069
7,4074
7,4077
10,4077
7,4078
4,4079
13,4079
4,4080
4,4081
4,4082
7,4082
6,4082
10,4083
8,4084
4,4084
9,4084
10,4084
8,4085
4,4085
9,4085
7,4085
8,4086
9,4086
12,4086
6,4086
10,4086
4,4089
2,4090
3,4090
4,4091
6,4091
6,4092
13,4092
10,4093
4,4102
16,4102
8,4103
1,4103
7,4103
14,4103
4,4104
5,4105
11,4105
10,4105
7,4109
10,4109
10,4110
7,4111
14,4111
7,4113
4,4115
4,4116
7,4117
8,4121
1,4121
4,4121
13,4121
4,4123
11,4124
10,4124
4,4125
13,4125
7,4126
4,4127
4,4128
11,4128
10,4128
5,4129
6,4129
4,4130
5,4130
4,4131
6,4131
13,4131
4,4132
6,4132
8,4133
1,4133
5,4133
13,4133
1,4135
4,4135
11,4135
4,4138
11,4138
9,4139
7,4139
4,4141
6,4141
8,4142
1,4142
7,4142
10,4142
11,4143
12,4143
7,4144
6,4144
7,4146
12,4146
6,4146
4,4147
7,4147
6,4147
11,4148
10,4148
4,4149
6,4149
7,4152
4,4153
5,4153
6,4153
2,4154
3,4154
7,4155
6,4155
4,4156
4,4157
7,4157
5,4157
6,4157
2,4158
4,4158
5,4158
8,4159
10,4159
7,4160
6,4160
8,4161
4,4161
7,4164
8,4166
7,4166
10,4167
4,4168
6,4168
16,4171
7,4174
4,4175
7,4175
7,4178
8,4180
7,4180
4,4181
4,4184
7,4184
6,4184
7,4187
7,4189
7,4190
4,4191
7,4191
6,4191
15,4193
7,4194
6,4194
14,4194
11,4195
12,4195
4,4197
13,4198
8,4200
7,4202
8,4203
9,4203
7,4203
4,4204
4,4205
7,4205
6,4205
8,4207
1,4207
14,4207
8,4210
9,4210
7,4210
11,4210
10,4210
7,4211
9,4212
12,4212
4,4214
4,4215
16,4217
9,4218
7,4218
4,4219
4,4220
4,4221
7,4223
14,4223
8,4224
10,4224
4,4225
12,4226
10,4226
4,4228
9,4228
6,4228
4,4229
6,4229
4,4231
6,4231
8,4232
1,4232
3,4232
4,4232
4,4233
7,4234
10,4234
7,4235
10,4235
16,4236
16,4237
8,4238
9,4238
12,4238
10,4238
9,4239
7,4239
4,4240
5,4240
2,4241
3,4241
4,4242
9,4242
7,4242
10,4242
9,4243
7,4243
12,4243
4,4246
7,4246
6,4246
1,4247
4,4247
12,4247
6,4247
4,4248
7,4251
10,4251
7,4252
4,4254
7,4254
4,4255
7,4256
7,4259
6,4259
7,4260
8,4262
9,4262
7,4262
7,4263
8,4265
10,4265
4,4267
4,4268
8,4270
1,4270
4,4270
10,4270
7,4273
8,4275
1,4275
5,4275
13,4275
4,4276
16,4278
4,4280
7,4280
6,4280
7,4282
5,4282
4,4284
4,4285
6,4285
4,4289
7,4289
4,4290
7,4290
15,4290
4,4291
9,4291
7,4292
4,4293
3,4294
5,4294
15,4294
7,4296
6,4296
7,4297
9,4298
19,4298
10,4298
8,4299
4,4299
6,4299
7,4300
16,4304
6,4305
10,4305
1,4306
2,4306
3,4306
4,4306
5,4306
6,4306
4,4307
6,4307
7,4308
15,4308
6,4308
8,4310
7,4310
6,4310
14,4310
1,4312
7,4312
7,4313
7,4316
4,4317
6,4317
4,4321
18,4321
7,4322
1,4323
14,4323
18,4323
7,4325
9,4326
7,4326
10,4326
1,4327
18,4327
18,4329
4,4333
9,4333
7,4334
7,4337
6,4337
14,4337
7,4338
14,4338
8,4339
1,4339
7,4339
14,4339
4,4340
7,4342
6,4342
4,4343
13,4343
8,4344
9,4344
7,4344
7,4345
4,4347
7,4347
4,4349
14,4349
4,4350
16,4350
8,4351
9,4351
10,4351
8,4353
14,4353
9,4354
10,4354
8,4355
7,4355
4,4356
15,4356
6,4356
4,4357
7,4357
6,4357
4,4359
4,4361
6,4361
1,4366
2,4366
3,4366
5,4366
8,4367
1,4367
4,4368
8,4369
9,4369
10,4369
1,4370
7,4370
13,4370
9,4371
7,4371
7,4372
6,4372
4,4373
4,4374
6,4374
9,4378
7,4378
7,4380
6,4380
4,4381
9,4383
7,4383
12,4383
10,4383
7,4384
3,4386
4,4386
8,4387
4,4388
7,4389
9,4390
7,4390
10,4390
4,4392
7,4392
5,4392
6,4392
7,4393
4,4394
15,4394
4,4395
9,4395
8,4396
4,4396
8,4397
4,4397
4,4399
7,4399
4,4402
11,4403
7,4404
5,4404
11,4404
9,4406
7,4406
18,4406
7,4407
10,4407
14,4407
7,4408
4,4409
7,4409
12,4409
10,4409
4,4410
9,4410
7,4410
4,4412
11,4412
13,4412
7,4419
6,4419
7,4420
7,4422
7,4424
19,4426
7,4427
4,4428
7,4428
6,4428
18,4428
7,4429
7,4432
19,4432
7,4433
8,4434
4,4434
13,4434
10,4434
12,4436
10,4436
11,4437
8,4438
7,4438
6,4438
10,4438
7,4439
8,4440
10,4440
8,4441
8,4442
4,4442
7,4442
8,4443
13,4443
10,4443
8,4444
9,4444
1,4445
16,4445
17,4445
1,4446
2,4446
5,4446
13,4446
4,4447
6,4447
8,4448
7,4448
7,4449
9,4450
7,4450
10,4450
4,4451
7,4451
6,4451
4,4452
16,4453
17,4453
2,4454
7,4454
13,4454
17,4454
16,4458
17,4458
16,4459
17,4459
4,4462
5,4462
7,4463
14,4463
4,4464
7,4464
6,4464
7,4465
8,4466
9,4466
7,4466
1,4467
4,4467
5,4467
7,4470
4,4471
6,4471
7,4473
14,4473
4,4474
7,4474
15,4474
7,4475
14,4475
4,4476
1,4477
3,4477
4,4477
4,4478
7,4478
11,4480
13,4480
7,4482
4,4483
7,4484
7,4487
6,4487
8,4488
9,4488
7,4488
4,4489
6,4489
4,4490
4,4492
13,4492
4,4495
6,4495
19,4496
12,4496
10,4496
8,4497
4,4497
11,4497
13,4497
8,4498
9,4498
10,4498
4,4499
4,4500
7,4500
3,4502
4,4502
4,4504
7,4505
6,4505
9,4506
12,4506
10,4506
7,4508
4,4509
4,4511
4,4516
11,4517
12,4517
10,4517
4,4518
11,4518
1,4519
2,4519
3,4519
5,4519
4,4520
7,4521
12,4522
6,4522
10,4522
4,4523
7,4523
5,4523
4,4524
4,4526
6,4526
13,4526
4,4527
6,4527
4,4529
7,4529
8,4531
4,4533
11,4533
13,4533
1,4534
7,4534
18,4534
7,4535
6,4535
18,4535
7,4537
11,4541
4,4544
13,4544
4,4545
13,4545
7,4546
10,4546
8,4552
11,4552
13,4552
10,4552
8,4553
13,4553
10,4553
7,4557
4,4558
4,4562
12,4562
4,4563
7,4564
5,4564
6,4564
8,4565
1,4565
8,4568
1,4571
4,4571
13,4571
8,4572
9,4572
7,4572
4,4573
7,4573
8,4574
10,4574
7,4577
14,4577
4,4578
6,4578
8,4580
13,4580
7,4581
8,4583
4,4583
4,4584
7,4584
6,4584
4,4585
4,4587
15,4587
13,4587
7,4589
15,4589
12,4589
1,4591
4,4591
5,4591
4,4593
8,4594
14,4594
7,4595
8,4597
7,4597
12,4597
7,4599
4,4600
7,4600
4,4602
9,4602
6,4602
4,4603
6,4603
4,4605
5,4605
9,4608
7,4608
4,4610
9,4610
12,4610
10,4610
9,4611
7,4611
7,4612
8,4613
4,4613
9,4613
8,4614
7,4615
7,4616
4,4617
4,4619
4,4621
6,4621
4,4622
4,4623
2,4624
4,4624
15,4624
7,4625
13,4625
10,4625
7,4626
6,4626
13,4626
4,4628
7,4628
8,4629
9,4629
10,4629
8,4630
8,4632
10,4632
1,4634
4,4634
8,4635
4,4635
7,4635
8,4636
8,4638
1,4638
13,4638
10,4638
4,4639
6,4639
8,4640
9,4640
10,4640
4,4641
7,4641
4,4642
7,4642
15,4642
8,4643
1,4643
7,4643
13,4643
4,4644
7,4644
6,4644
9,4645
11,4645
10,4645
4,4646
7,4646
4,4649
1,4653
4,4653
8,4654
7,4654
7,4658
11,4658
12,4658
10,4658
4,4660
9,4661
7,4661
10,4661
4,4662
9,4662
4,4663
4,4666
11,4670
10,4670
7,4671
4,4672
6,4672
8,4673
4,4673
9,4673
10,4673
8,4675
4,4675
4,4676
4,4677
9,4677
4,4678
4,4679
4,4681
7,4681
1,4683
3,4683
4,4683
7,4683
1,4686
4,4686
4,4687
1,4688
7,4688
12,4689
10,4689
9,4690
15,4690
9,4695
7,4695
4,4697
11,4697
7,4699
6,4699
10,4699
3,4700
4,4700
6,4700
8,4701
4,4701
7,4703
1,4704
4,4704
4,4705
7,4708
15,4708
4,4709
15,4709
18,4709
7,4710
18,4710
16,4711
7,4713
13,4713
4,4714
11,4715
8,4717
4,4717
4,4718
8,4719
2,4719
4,4719
9,4719
7,4719
6,4719
10,4719
7,4720
11,4720
12,4720
10,4720
8,4721
4,4721
18,4721
4,4722
7,4723
11,4725
10,4725
7,4727
6,4727
14,4727
4,4728
4,4732
4,4733
1,4734
4,4734
11,4735
13,4735
10,4735
4,4736
7,4736
6,4736
6,4738
13,4738
4,4740
6,4740
4,4741
7,4741
6,4741
4,4743
6,4743
11,4744
7,4745
8,4748
3,4748
4,4748
8,4749
3,4749
4,4749
8,4750
3,4750
7,4754
11,4754
12,4754
10,4754
8,4756
1,4756
7,4756
6,4756
4,4757
7,4757
15,4757
4,4759
7,4759
7,4765
9,4766
7,4766
6,4766
16,4769
10,4770
7,4771
7,4772
4,4773
4,4774
9,4774
7,4775
15,4775
6,4775
9,4776
7,4776
10,4776
4,4777
15,4777
13,4777
7,4780
4,4782
6,4782
16,4783
7,4784
7,4785
18,4785
11,4786
10,4786
7,4787
7,4788
6,4788
4,4789
5,4789
11,4789
15,4789
10,4789
11,4792
9,4794
11,4794
12,4794
1,4795
4,4795
6,4795
14,4795
4,4796
6,4796
4,4798
6,4798
8,4799
1,4799
4,4799
9,4799
8,4800
1,4800
7,4800
6,4800
10,4800
7,4801
8,4802
4,4802
6,4802
14,4802
7,4803
10,4803
4,4804
7,4804
12,4808
10,4808
7,4809
7,4810
7,4811
15,4811
1,4812
13,4812
13,4813
10,4814
7,4815
4,4816
8,4818
1,4818
4,4818
7,4818
1,4821
10,4821
3,4822
4,4822
4,4823
6,4823
4,4825
7,4825
8,4826
1,4826
7,4826
14,4826
11,4827
4,4828
6,4828
9,4830
7,4830
4,4831
15,4831
11,4833
12,4833
10,4833
7,4835
7,4836
6,4836
7,4840
6,4840
4,4844
9,4844
6,4844
4,4845
9,4845
8,4846
4,4846
7,4847
9,4848
7,4848
19,4848
12,4848
10,4848
4,4849
7,4849
8,4850
2,4850
13,4850
11,4852
8,4855
9,4855
10,4855
7,4857
15,4857
4,4860
7,4862
4,4863
9,4863
16,4864
17,4864
9,4865
11,4865
12,4865
10,4865
8,4866
4,4867
7,4867
7,4871
2,4873
7,4873
5,4873
7,4874
5,4874
12,4874
13,4874
11,4876
10,4876
4,4877
6,4877
7,4878
12,4878
13,4878
10,4878
8,4879
4,4879
9,4879
7,4879
7,4880
9,4881
7,4881
7,4883
10,4885
1,4886
2,4886
3,4886
4,4886
5,4886
8,4887
13,4887
10,4887
7,4888
9,4889
7,4889
4,4890
5,4890
6,4890
11,4893
10,4893
1,4896
3,4896
5,4896
4,4898
9,4898
12,4898
10,4898
1,4899
4,4899
5,4899
4,4900
8,4901
9,4901
7,4901
10,4901
7,4902
5,4902
11,4902
10,4902
14,4902
7,4903
4,4909
13,4909
1,4911
4,4911
5,4911
7,4912
15,4912
6,4912
9,4914
7,4914
6,4914
8,4915
1,4915
5,4915
7,4916
14,4916
7,4917
9,4919
7,4919
6,4919
10,4919
7,4920
6,4920
7,4921
6,4921
4,4925
4,4926
7,4926
15,4926
5,4927
12,4927
10,4927
7,4928
4,4929
12,4932
10,4932
7,4936
15,4936
8,4939
13,4939
8,4941
1,4941
13,4941
13,4942
9,4945
8,4946
9,4946
10,4946
8,4947
1,4951
7,4951
10,4951
4,4952
13,4952
1,4953
13,4953
4,4954
9,4954
8,4956
1,4956
4,4956
7,4956
6,4956
10,4956
9,4957
10,4957
8,4958
7,4958
14,4958
7,4959
16,4961
1,4962
18,4962
9,4963
10,4963
1,4964
7,4964
6,4964
8,4965
7,4965
10,4965
13,4966
10,4966
7,4967
14,4967
9,4969
12,4969
7,4970
4,4971
7,4971
4,4973
6,4973
4,4974
12,4975
6,4975
13,4975
10,4975
7,4976
7,4977
7,4978
12,4978
10,4978
4,4979
7,4979
1,4980
4,4980
5,4980
13,4980
4,4981
8,4985
1,4985
5,4985
8,4987
1,4987
13,4987
1,4988
4,4989
1,4990
2,4990
3,4990
4,4990
4,4991
7,4991
6,4991
4,4992
6,4992
1,4993
5,4993
4,4994
7,4994
6,4994
7,4995
6,4995
1,4998
9,4998
7,4998
10,4998
4,5004
1,5007
4,5007
10,5007
7,5008
12,5008
10,5008
7,5009
8,5010
7,5010
14,5010
7,5011
6,5011
7,5012
15,5012
6,5012
4,5013
7,5013
12,5013
7,5014
7,5015
6,5015
7,5016
4,5021
9,5021
12,5021
10,5021
7,5023
4,5025
8,5026
12,5026
10,5026
8,5027
4,5027
9,5027
7,5027
10,5027
7,5028
7,5033
10,5033
7,5034
6,5034
8,5039
1,5039
5,5039
8,5040
1,5040
5,5040
2,5041
5,5041
8,5046
7,5046
13,5046
10,5046
8,5047
4,5047
1,5048
3,5048
4,5048
8,5049
4,5049
9,5049
7,5049
4,5051
7,5051
6,5051
4,5053
13,5054
10,5054
8,5055
7,5055
16,5059
4,5060
7,5060
14,5060
12,5062
13,5062
10,5062
18,5063
8,5064
1,5064
7,5064
10,5064
7,5065
5,5065
11,5065
12,5065
10,5065
7,5066
6,5066
7,5068
8,5069
1,5069
2,5069
7,5069
5,5069
7,5071
6,5071
2,5072
13,5072
7,5073
4,5074
7,5074
4,5075
1,5076
3,5076
4,5076
7,5076
4,5077
6,5077
4,5080
7,5081
6,5081
4,5083
7,5083
4,5088
9,5088
7,5088
3,5092
4,5092
8,5093
10,5093
8,5094
13,5094
4,5095
9,5095
4,5096
3,5099
7,5099
4,5102
5,5102
3,5103
4,5103
7,5103
7,5105
11,5105
10,5105
4,5106
15,5106
6,5106
7,5107
14,5107
9,5108
7,5108
10,5108
1,5109
2,5109
3,5109
4,5110
9,5110
12,5110
7,5111
10,5111
7,5112
4,5113
9,5113
7,5114
4,5116
4,5120
12,5120
10,5120
4,5121
7,5121
7,5127
5,5127
12,5127
6,5127
10,5127
5,5128
11,5128
4,5131
7,5131
4,5134
7,5134
4,5135
6,5135
7,5136
11,5136
16,5137
4,5139
2,5146
5,5146
11,5146
13,5146
7,5147
4,5151
6,5151
8,5152
7,5152
14,5152
8,5155
8,5156
2,5159
3,5159
4,5159
15,5159
11,5165
4,5168
15,5168
6,5168
8,5170
4,5170
9,5170
8,5171
1,5171
13,5171
7,5177
6,5177
9,5178
7,5178
8,5181
13,5181
10,5181
4,5187
11,5189
13,5189
7,5197
7,5198
10,5198
7,5202
4,5205
11,5205
8,5209
1,5209
10,5209
8,5212
4,5213
4,5214
5,5214
1,5218
2,5218
3,5218
4,5218
8,5219
11,5219
13,5219
10,5219
8,5220
4,5220
7,5221
4,5222
6,5222
16,5224
7,5225
6,5225
7,5226
6,5226
4,5231
7,5237
7,5238
16,5239
7,5239
8,5240
7,5240
4,5241
6,5241
8,5244
1,5244
8,5246
4,5246
8,5247
4,5247
8,5248
4,5248
4,5250
8,5254
11,5254
10,5254
4,5255
7,5256
7,5258
8,5264
1,5264
13,5264
10,5264
4,5265
9,5265
7,5265
10,5266
7,5267
7,5268
5,5268
6,5268
7,5269
7,5272
7,5275
4,5278
6,5278
4,5279
6,5279
10,5282
4,5283
4,5284
6,5284
4,5285
9,5285
16,5288
14,5288
9,5291
7,5291
12,5291
4,5292
7,5293
10,5293
9,5294
7,5294
10,5294
4,5296
6,5296
7,5297
10,5297
4,5298
6,5298
4,5299
6,5299
8,5300
1,5300
7,5300
10,5300
18,5300
4,5303
6,5303
7,5304
14,5304
4,5307
4,5308
4,5309
6,5309
3,5311
11,5311
12,5311
10,5311
9,5312
10,5312
8,5313
1,5313
5,5313
10,5313
6,5316
10,5316
9,5319
10,5319
4,5321
7,5322
11,5323
13,5323
10,5323
4,5324
6,5324
16,5325
7,5328
6,5328
9,5329
7,5329
10,5329
9,5333
7,5333
4,5334
9,5334
4,5337
7,5338
4,5339
7,5339
7,5341
7,5345
7,5346
6,5346
7,5347
4,5348
7,5348
8,5349
1,5349
13,5349
10,5349
4,5353
7,5353
11,5356
13,5356
1,5357
1,5358
1,5361
4,5363
7,5364
10,5364
7,5365
6,5365
15,5372
18,5372
7,5373
6,5373
14,5373
4,5375
15,5375
18,5375
4,5377
7,5377
6,5377
8,5378
1,5378
13,5378
17,5378
7,5379
4,5380
7,5380
6,5380
4,5382
9,5384
7,5384
16,5385
7,5387
10,5387
8,5388
9,5388
7,5388
12,5388
10,5388
1,5389
2,5389
3,5389
18,5389
7,5390
7,5391
4,5397
13,5397
7,5398
7,5400
10,5400
4,5401
7,5404
6,5404
8,5409
7,5410
13,5410
8,5414
4,5414
9,5414
4,5415
7,5415
4,5416
7,5416
10,5416
7,5417
5,5417
8,5418
12,5418
10,5418
1,5419
3,5419
4,5419
5,5419
12,5419
8,5420
7,5420
14,5420
7,5421
4,5422
8,5423
9,5423
10,5423
9,5424
7,5424
6,5424
10,5424
7,5425
14,5425
4,5427
4,5428
1,5433
7,5433
11,5433
12,5433
10,5433
7,5434
19,5434
10,5434
18,5435
4,5437
13,5437
10,5437
8,5438
4,5438
18,5440
8,5442
4,5442
9,5442
4,5443
1,5444
2,5444
3,5444
13,5444
8,5445
9,5445
12,5445
13,5445
10,5445
1,5446
7,5446
7,5447
1,5448
2,5448
3,5448
4,5448
4,5449
6,5449
4,5450
7,5450
6,5450
4,5451
7,5451
6,5451
3,5452
4,5452
6,5452
4,5454
6,5454
4,5455
7,5455
4,5456
18,5456
3,5458
4,5458
5,5458
8,5459
4,5459
13,5459
8,5460
2,5460
3,5460
4,5460
4,5461
7,5461
1,5462
4,5462
8,5463
1,5463
5,5463
9,5464
7,5464
9,5465
7,5465
10,5465
4,5466
7,5466
6,5466
13,5468
4,5470
6,5470
7,5471
6,5471
3,5472
7,5472
15,5472
7,5475
12,5475
10,5475
11,5476
10,5476
7,5477
6,5477
8,5478
4,5478
11,5478
13,5478
8,5479
1,5479
7,5479
10,5479
3,5480
4,5480
4,5481
16,5483
4,5485
7,5485
6,5485
4,5486
11,5489
8,5490
4,5490
8,5493
1,5493
4,5493
1,5497
4,5497
13,5497
7,5498
1,5499
7,5499
6,5499
4,5500
4,5501
12,5501
11,5502
13,5502
10,5502
4,5503
7,5503
6,5503
1,5504
3,5504
4,5505
7,5505
9,5506
7,5506
12,5506
10,5506
8,5507
9,5507
10,5507
4,5508
7,5508
15,5508
4,5512
4,5513
16,5513
7,5515
8,5521
9,5521
7,5521
8,5522
7,5522
13,5522
8,5523
1,5523
4,5523
13,5523
1,5524
7,5524
6,5524
4,5525
7,5525
6,5525
7,5527
6,5527
7,5528
10,5528
4,5529
6,5529
4,5530
7,5530
5,5530
13,5530
7,5531
4,5532
6,5532
7,5537
15,5537
2,5538
3,5538
5,5538
2,5539
3,5539
8,5540
1,5540
5,5540
6,5540
8,5541
4,5541
6,5541
14,5541
8,5543
11,5543
13,5543
13,5544
10,5544
4,5548
15,5550
18,5550
4,5553
9,5553
6,5553
10,5553
9,5556
11,5556
10,5556
4,5560
15,5560
7,5562
10,5562
9,5563
7,5563
10,5564
4,5568
9,5569
11,5569
10,5569
7,5570
11,5570
10,5570
4,5572
4,5573
9,5573
8,5574
9,5574
9,5575
7,5575
4,5577
7,5577
8,5580
4,5581
1,5582
4,5582
4,5584
4,5585
11,5588
4,5589
7,5589
9,5590
3,5591
4,5591
1,5596
4,5596
13,5596
4,5597
13,5597
3,5601
7,5601
4,5602
9,5602
4,5603
9,5603
4,5604
13,5604
4,5607
7,5607
7,5608
10,5608
8,5609
10,5609
4,5610
7,5610
1,5611
14,5611
8,5612
10,5612
4,5613
9,5613
15,5613
12,5613
7,5614
6,5614
7,5615
4,5617
7,5617
6,5617
1,5618
2,5618
5,5618
16,5619
4,5620
6,5620
8,5621
4,5621
7,5625
6,5625
8,5628
4,5628
9,5628
7,5628
10,5628
2,5629
3,5629
15,5629
9,5630
12,5630
10,5630
7,5632
7,5633
7,5635
4,5636
9,5636
7,5637
8,5638
1,5638
5,5638
13,5638
11,5640
13,5640
16,5643
7,5644
7,5646
6,5646
11,5649
4,5650
2,5651
4,5651
14,5651
8,5657
1,5657
4,5657
9,5657
7,5657
11,5663
6,5664
8,5665
4,5665
9,5665
4,5666
7,5666
6,5666
10,5666
7,5667
5,5667
7,5668
16,5669
4,5670
16,5670
1,5672
2,5672
3,5672
5,5672
4,5673
7,5673
6,5673
4,5675
6,5675
8,5678
4,5678
9,5678
10,5678
11,5679
12,5679
10,5679
9,5680
7,5680
7,5682
16,5684
4,5685
7,5685
7,5688
9,5689
7,5689
2,5690
7,5690
14,5690
4,5693
7,5693
6,5693
4,5694
7,5694
15,5694
7,5696
18,5699
8,5700
1,5700
5,5700
13,5700
11,5704
13,5704
4,5706
7,5706
7,5707
6,5707
4,5710
12,5712
10,5712
8,5720
1,5720
4,5720
7,5721
4,5723
6,5723
10,5733
16,5735
11,5735
16,5736
11,5736
7,5741
6,5741
4,5742
7,5742
4,5745
7,5745
8,5746
11,5746
12,5746
13,5746
7,5747
14,5747
7,5749
11,5749
4,5752
6,5752
11,5755
12,5755
7,5764
11,5764
13,5764
10,5764
4,5767
9,5767
4,5768
5,5768
