userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, movie_1, predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12, is_personalized, enjoy_watching 
defd45f83df9a62166df4bdbd0a1ce2b,5.0,4.0,6.0,6.0,1.0,diversity,low,1209,4.35590627261,3681,4.16083527635,1304,4.26606626513,5782,4.15460950788,2194,4.23174191592,1262,4.24218253096,1276,4.27073461238,1945,4.16724095408,1950,4.15786101303,6787,4.15117832417,1358,4.15724729543,2176,4.20533928148,2,4
97e0e773d48fcfbc59dc1e4549f1216e,5.5,3.5,5.5,5.5,4.5,serendipity,low,2300,4.67085248997,2019,4.49762826551,858,4.45412239858,1291,4.53533787221,2413,4.5391371746,293,4.41144279885,5782,4.44453891584,92535,4.81439923496,7132,4.91337008943,86347,4.60571243557,73881,4.68941800327,86345,4.70295519228,4,4
a169258b51170f60e5d6f3582f6c8fd9,5.5,3.5,3.5,4.0,3.5,serendipity,low,2300,4.67085248997,2019,4.49762826551,858,4.45412239858,1291,4.53533787221,2413,4.5391371746,293,4.41144279885,5782,4.44453891584,92535,4.81439923496,7132,4.91337008943,86347,4.60571243557,73881,4.68941800327,86345,4.70295519228,5,5
8f3a59e201178eda99646354098f5c81,5.0,4.0,6.0,6.0,3.0,serendipity,medium,3035,4.30349292547,2067,4.19790960182,1281,4.62834709083,6787,4.16416246744,3196,4.37413858146,2788,4.15679451322,1199,4.25180069877,3198,4.34735581871,66934,4.09803946818,5618,4.18786248669,4902,4.23700949353,39183,4.17820658267,4,4
01a88049c6c3c11cf94e1921a042a2f4,6.0,3.0,6.0,6.5,3.0,diversity,medium,64034,4.44469278187,1077,4.46017387522,89774,4.48391779404,105844,4.4672838092,92259,4.99060402982,8132,4.61462604181,4973,4.75083295743,44665,4.41591076274,55721,4.58345008344,27815,4.61788852338,7153,4.42439895969,3677,4.56012003755,2,2
9e05723599ab46d45a116e781733e00e,4.5,4.0,3.5,5.0,2.5,popularity,medium,112171,4.30654112135,26614,4.1110062595,54259,3.99434095116,76093,3.99075065656,81591,4.03397408873,74458,3.98023252656,44555,3.9284223118,3275,3.91533373339,3755,3.93604367517,48780,4.22194732506,2019,3.96705607738,6016,3.92745839452,2,4
136c29e2d7e76b113cce1268119ebc09,5.5,4.0,6.0,6.5,2.5,serendipity,high,113275,4.79500304511,2076,4.71362146908,1285,4.87164570457,1206,4.56110770221,1250,4.85419567698,1732,4.95722002278,924,4.64457863815,2021,5.01936833918,2700,4.70301028352,1260,4.98519475266,1199,4.97680922231,1104,5.00221844728,3,4
72d33615624c23b9c53d7ed823f71adc,6.0,5.5,5.0,3.5,3.0,diversity,medium,1281,4.5828464447,1282,4.51874477488,2763,4.44348796975,5418,4.50145384318,924,4.58414256296,26903,4.57515771226,79091,4.49117065785,1237,4.46527615351,8665,4.52559906478,54286,4.77897761984,3730,4.46615275094,1203,4.45530698821,5,5
76a9fd680119bf71fc910d611bdded45,6.0,3.5,3.5,3.5,4.5,diversity,low,2019,4.23553179015,3030,4.19374704207,1945,4.24597730465,3468,4.60919393712,1276,4.22019368143,1247,4.21232089958,5291,4.2408672508,3091,4.35655345543,3629,4.22739336913,1104,4.31934804553,7234,4.3484894703,66371,4.27134661613,4,4
24c89d1f4d190fbefcd2a8ed20b2c756,5.0,4.0,4.5,4.0,4.0,popularity,high,31658,3.97787991821,162,3.9650318099,1298,3.9864496662,3020,4.0508117389,1235,3.97561797896,3000,4.10479246227,2324,3.97924730748,2997,4.02873116242,1527,4.05057379916,1193,4.04150445375,50,4.05313258069,2858,4.12324723416,3,4
23f137b9dbacb935c412c23134ea426a,5.5,3.5,4.5,6.0,4.0,diversity,medium,1035,4.11310774985,84273,4.14175790539,3147,4.09801408685,1193,4.09413957857,1172,4.24921670883,1183,4.11449889136,74282,4.13598052492,74510,4.09672181631,58376,4.25576258956,72720,4.06992934639,64034,4.06715986031,52042,4.1017597651,3,2
6d8bec6e4ed68ce0fe0ee7a6d16bc75d,6.0,4.0,6.5,5.5,1.0,diversity,medium,1210,4.56944407684,8665,4.43311801236,923,4.7232916595,1207,5.01893999802,7361,4.44374588824,5418,4.52867072221,6539,4.38543137628,1250,4.87227017915,4306,4.38899478343,1252,4.77876701889,4886,4.37670062962,1219,4.37257543171,1,5
402e4a5a553a02e03701f0a842577a08,5.5,3.5,5.5,5.0,4.0,serendipity,high,103235,4.83032933666,117533,4.71955166429,104069,4.67310929421,102217,4.96665856652,1483,4.90903703891,3156,4.85864379969,8622,5.0,40826,4.92964855653,1464,4.68930649141,7265,4.91447500248,59126,4.93022612113,105,4.84758659605,3,4
06ba0fec570d39b4c7a41e2c6e34229b,5.5,3.5,6.0,6.0,1.5,diversity,medium,1983,3.97869687355,1096,3.93462648749,3016,4.08637712758,1967,4.0537816559,4546,3.92859222521,293,4.23450823422,1968,3.99177145807,407,3.95330405748,1263,3.94475224922,1327,3.93601792088,6530,3.94950078395,1285,3.90885687802,4,5
090b476722d8ba7e96ed9042208dc4a4,5.5,4.0,3.0,3.5,3.0,serendipity,medium,95510,4.58680115906,527,4.94470900337,1961,4.55329179841,296,4.9058086373,1136,4.81944883433,2918,4.56686342457,8665,4.75220259889,1265,4.58809306883,2858,4.83224799324,1221,4.55839928115,7361,4.9068383321,6016,4.51690477845,5,5
d28b31aa4521ba8f2c8ccb5a360102a4,5.5,3.5,4.5,3.5,5.0,serendipity,low,293,4.38888471423,3275,4.63450627882,9010,4.38909929885,50,4.45234902134,86347,4.30092409052,1218,4.32214081936,92535,4.27645018838,99813,4.32666497828,86345,4.33574448478,2329,4.40338837836,92259,4.31654897512,66934,4.49990379326,2,3
679f5362b1ae2446ffdfc28cad74acd8,6.0,2.5,5.5,1.5,2.0,popularity,medium,3307,4.61088067134,27611,4.60493810524,2176,4.63863775753,1289,4.75443673299,5690,4.73115395129,7099,4.82829380047,6350,4.77979983227,3462,4.62879840786,1178,4.6568721592,1211,4.77476765582,1281,4.58862716511,3030,4.71445263848,5,4
4042caad6fa83ce53087a206386d035c,6.0,6.0,5.5,4.0,2.5,popularity,medium,2871,4.46803479586,1235,4.70321440909,1172,4.31657287184,1267,4.52833369115,1228,4.43249540991,56367,4.2838315367,48394,4.30660296424,1293,4.48625465357,1276,4.32207332865,4308,4.71291391365,745,4.34434711863,79132,4.57022599742,3,4
ca42ab72276d2a1fe648b0fd2aa3c239,3.0,6.0,2.5,4.0,4.0,diversity,medium,3676,4.3659463661,1203,4.20549788656,541,4.39635090464,858,4.69397064199,1947,4.46410956815,55721,4.4474060637,49772,4.48690578503,86781,4.2866004032,1250,4.65443258935,912,4.95672668252,968,4.24177304371,1387,4.22741654583,4,4
c564f252c8b6d5d46fe54546db0a4c96,6.0,4.0,5.5,6.0,3.5,diversity,low,1196,4.37455619157,1210,4.12556661262,1208,4.18668609156,1222,4.12430861446,85774,4.17119605564,5995,4.10834445344,2324,4.16720852247,65188,4.26797411088,71033,4.16229928892,326,4.18759036251,7767,4.24376931944,100714,4.15776931279,4,5
a7411a48f5d4fb51a8bb360057334dac,4.0,4.0,4.5,6.0,5.0,popularity,medium,1028,4.63201754843,1035,4.67443097272,1252,4.3678756662,1148,4.53521445146,908,4.41574675121,904,4.44851654289,4878,4.47679230757,7361,4.43425017733,6377,4.36788372073,2329,4.4187425634,3114,4.37834166681,750,4.42608463934,2,2
f878aa3e9e727762465f14c8e6ac0325,5.5,4.0,4.0,3.5,2.5,popularity,medium,6370,4.37253988201,30803,4.36552701181,71899,4.3270601558,3077,4.38306047698,2618,4.40885594977,5666,4.35671358279,2351,4.38650508757,6669,4.32582260555,3677,4.32032837831,27846,4.2849129765,1361,4.40443938118,1232,4.61128854977,3,4
796dde613196add25a0a870250da4039,5.5,4.0,4.0,7.0,3.0,popularity,low,100714,4.56400205109,7327,4.78485955683,112552,4.53048947582,2731,4.66432959824,3730,4.64977045398,3468,4.68598522689,951,4.7416317282,1260,4.69362852342,1209,4.82251582534,926,4.80459383665,3435,4.85611253807,1212,4.76919624022,5,5
15ba0b093a9a409d176282ab8847047e,5.5,4.0,3.0,5.5,4.0,popularity,medium,955,3.84093078836,1217,3.95925464039,926,3.86337120355,1283,3.85220241395,1254,3.82014996408,909,3.81821888753,1284,3.86971998739,27773,3.87709152338,916,3.86928351341,1212,3.8795679639,922,3.90390662445,1269,3.81385495303,2,3
88d915b103ecc0a780529f2fd2ef4c90,6.0,4.5,4.0,6.5,5.5,diversity,medium,1172,4.3609579192,1204,4.35745210843,908,4.45508787061,5690,4.31302589519,1284,4.41727396226,3000,4.31538869429,1237,4.32987379765,1262,4.35521441519,1234,4.38751671026,5971,4.37539730154,1148,4.41075182728,898,4.35530204565,2,3
db6cc3971f39cef65a0b76461f2de31c,4.0,4.0,3.5,4.5,4.0,diversity,medium,147,4.78410593065,2160,4.62893338249,1222,4.8211028567,1172,4.68993824788,1464,4.98711204365,1230,4.67735490516,4979,4.70754756153,2318,4.99103489086,92259,4.67480303745,2076,4.76238249274,3262,4.88956951444,44555,4.73749112711,4,4
35762506efeb8254303bf71e817840fe,6.5,2.5,7.0,4.5,3.5,popularity,medium,3925,3.62073448917,7327,3.60866155886,97921,3.68900397971,59387,3.59942108906,1232,3.63220387118,89864,3.7073893311,92259,3.76766977243,4144,3.6426609813,109487,3.83985602248,5577,3.72595061237,66934,3.71509766054,99114,3.69444547139,2,1
62096740195ad3d3bd209fb9cab009e8,4.5,4.5,5.5,4.0,2.5,serendipity,high,116797,4.0769486836,1288,4.11439484331,1197,3.97519552586,953,4.17805698481,6807,4.06068450301,1244,4.19414148347,5971,4.05143676525,969,4.15861908555,1293,4.33193433856,1256,4.25965207452,78499,3.99611998669,1199,4.81097474391,3,3
c8d195dc7fb3706c4afa320ea0370884,5.5,4.5,6.0,5.5,3.5,popularity,high,1221,4.70999503471,3578,4.21541000992,1214,4.59856421325,1136,4.38966655659,1240,4.32896590037,2762,4.24749256479,2028,4.38362109829,1198,4.34905515845,2858,4.42252697555,858,4.79290549107,1196,4.48828257076,260,4.38796136214,2,3
7c5099a1f9ca585f2a043dd5ef0f91b6,4.0,3.5,4.5,4.0,2.0,popularity,high,1221,4.70999503471,3578,4.21541000992,1214,4.59856421325,1136,4.38966655659,1240,4.32896590037,2762,4.24749256479,2028,4.38362109829,1198,4.34905515845,2858,4.42252697555,858,4.79290549107,1196,4.48828257076,260,4.38796136214,2,4
dbc7302449c37e9ee4fbf04d7357f7b3,5.5,2.5,3.0,5.5,2.0,all,default,912,4.95102491586,2324,4.85552576699,904,4.96883670079,2019,5.02570242205,78499,4.82910496675,750,4.85511957423,1234,5.16749902238,919,5.02285697692,1213,4.75041489996,924,4.80203869053,1199,4.96039338705,1198,4.67367525567,4,5
6d9d06e2287df9bca4f5a2eb897d8ab4,6.0,6.5,1.5,2.5,4.0,diversity,medium,52042,4.69381292001,1967,4.54662910194,3262,4.80479656613,72720,4.70177569248,3677,4.57583364115,3814,4.62824566376,7820,4.73657402993,7767,5.0,90357,4.73842830164,72226,4.60035299363,2020,4.70475325879,99917,4.7372984403,4,5
cd08114b641efadee87fd7480dc3285e,4.5,3.0,2.5,5.5,1.0,diversity,low,2019,3.91212801579,3030,3.90723657969,6669,3.94697442881,2905,3.90614058406,5291,3.83261139916,3736,3.818950206,111,3.86033063764,1248,3.78519057686,3435,3.92189471948,2066,3.86538652714,7700,3.85686955157,1284,3.81832535829,4,4
cf8ca4fcc5783cae23738fb531c43fce,6.0,5.0,2.5,3.5,5.5,serendipity,medium,1483,5.0,7123,5.0,2076,4.90194593101,7327,5.0,4848,4.97278727471,36276,4.96156442155,1884,5.0,62511,4.99174334634,7063,5.0,714,4.97201705377,25771,5.0,6440,4.86265021568,2,2
4f59c732f82abafdb5da253073e3e432,3.0,2.5,4.0,5.5,3.5,diversity,low,5952,4.45883332326,4993,4.449778605,3996,4.57237543342,260,4.5375353932,7153,4.44371256724,34405,4.57421409754,2019,4.70525633857,6350,4.63925974838,7099,4.67178238617,3030,4.57263775414,2692,4.66387264833,83132,5.00168889898,2,2
1ea79fb201395668f5974ec1ed804918,5.0,6.0,4.5,6.0,5.0,diversity,medium,90746,4.17071275496,26326,4.23122481658,88810,4.1162882524,72226,4.23132997512,2010,4.08932016751,4848,4.17780231111,1234,4.11709078675,72395,4.15600744593,4011,4.20053752514,34405,4.09208035721,81847,4.08094442933,750,4.20190010367,4,4
bab1f5af3c243984cbf6ff10202deca1,6.0,4.5,4.0,3.5,2.0,diversity,medium,90746,4.17071275496,26326,4.23122481658,88810,4.1162882524,72226,4.23132997512,2010,4.08932016751,4848,4.17780231111,1234,4.11709078675,72395,4.15600744593,4011,4.20053752514,34405,4.09208035721,81847,4.08094442933,750,4.20190010367,4,4
431e797a14acca09fabd310be84269a4,6.0,4.0,4.5,3.0,3.0,serendipity,low,3468,3.910361146,44191,3.82690994114,2028,3.96175558983,2329,3.98310790541,1193,3.85508208319,34405,3.88570520384,27611,3.80735775266,1036,3.76282212878,2692,3.76765049228,3147,3.86039491256,91529,3.89365391148,3578,3.85391358812,1,1
a1d082a34b2f4668455ab3ece267cf9e,7.0,6.0,6.5,6.0,5.0,diversity,low,3000,4.33470699069,7099,4.24932928947,2324,4.28189747128,48394,4.28606111876,5971,4.42068671826,86347,4.4027984417,92259,4.29555071159,7361,4.26514922867,2959,4.30340164193,86781,4.41037886585,65188,4.32509128527,85774,4.23442607363,4,4
6dca8d2b55c96bb04fcbe16f259fffde,4.0,4.5,4.0,6.5,1.5,diversity,low,4993,4.4338535773,5952,4.40151627605,2019,4.40348907742,858,4.51917765189,1193,4.43862804293,527,4.53605204216,5995,4.36134760656,30749,4.38517285741,2324,4.46663968097,85774,4.36969194042,44555,4.51986285231,1203,4.43249963116,1,3
e219523c918743c10dbabff210943209,6.0,4.5,5.5,5.5,1.0,popularity,high,44665,4.48977139354,44555,4.69533095159,69757,4.63105253756,2686,4.73987593913,30749,4.74712038532,33166,4.7783801519,5995,4.75974786882,1203,4.52466289868,6016,4.66032950897,2324,4.59941450054,858,4.49133860132,50,4.62314100474,4,4
f6ce380bdf17ac1411ed7b13bee948e3,5.0,4.0,5.5,4.5,3.5,popularity,high,2018,3.87441102219,2087,4.02101954445,2085,3.96283982394,2078,3.88240658785,1271,3.87254925991,1022,4.1283967118,1203,3.95314213084,596,3.7921490902,1207,3.7791676257,2081,4.13634658521,1073,3.90320412652,595,4.16183974542,2,3
b3f37410c5f934084afe82668d7e694a,4.0,4.0,4.0,4.0,4.0,all,default,904,4.4363947837,912,4.4068161825,1207,4.36773406242,2019,4.35003527672,741,4.49375835228,1617,4.29079105658,1252,4.29358495978,1203,4.26992172363,745,4.31850146559,73881,4.51676515467,903,4.25820275066,1466,4.27405580968,3,4
5875cd97b39b062afb9540c87455733e,6.0,5.0,6.0,3.0,6.0,diversity,low,4993,5.00857097927,5952,4.89397889876,7153,4.93298939134,1210,4.86957426579,3578,4.82462082456,1200,4.92320403748,2571,4.98899352991,1214,4.91947866452,1240,4.81401140089,589,4.8539218966,58559,5.04005240666,91529,4.8906798255,3,4
179d15517b4f5e2bce6a307021e60ac1,7.0,4.5,3.5,3.5,3.5,diversity,low,4993,4.76878916117,5952,4.71665785457,58559,4.67155646949,2019,4.78745405776,1198,4.71107516225,106642,4.66604781595,99114,4.57217714825,5782,4.64100590482,1276,4.63213066431,1262,4.65226161523,64614,4.59445833527,63082,4.57020697596,4,4
7ff282055122bf318a5e4b75e2b914c6,4.5,6.5,6.0,5.5,2.5,diversity,low,1148,4.27492272569,745,4.10559446086,78499,4.07471291499,2692,4.20677311436,5971,4.08825287765,92259,4.07541576918,63082,4.07283552691,1172,4.07850639888,30707,4.42398010525,2324,4.11933237193,106918,4.16757086435,2762,4.22052001039,2,3
6dc8724832fa33482774fe657cabd4d3,5.0,4.0,4.0,5.5,3.0,serendipity,medium,68157,4.51408610242,30707,4.25803585795,3703,4.60018030477,48516,4.37001325538,6350,4.78840030102,50872,4.23724050684,60069,4.62634255803,49530,4.37706480869,78499,4.37347109586,87222,4.75704041045,63082,4.57205241654,6708,4.65841558161,3,4
95c3e47a9506961802732677d767cb8a,5.5,5.5,4.5,5.0,5.0,diversity,medium,1204,4.38508565308,68954,4.30846122728,48516,4.36045561091,903,4.39069048452,60069,4.29418745819,1207,4.44017978223,1089,4.3362418238,4993,4.39449972041,858,4.61581957979,1221,4.52491543993,922,4.49243708911,58559,4.48563677355,2,4
c19a94c62cb3b527793b785a90f9cacb,6.5,4.5,4.5,3.0,4.5,serendipity,medium,4144,4.96155198689,1230,4.13812886622,4914,4.66717819609,3089,4.23645070043,1207,4.35468182067,1256,4.51606693955,1953,4.5425825821,919,4.23434478373,1237,4.29811335383,1219,4.53013099764,3307,4.15627253587,1284,4.15332047022,3,4
8956adab5edbe41b7e130acf3c3b3d9d,5.5,5.5,5.0,5.0,3.5,popularity,medium,86880,4.29146208314,106489,4.57102683852,60397,4.56898896433,7327,4.35490438077,52975,4.43504801085,7164,4.28242273573,93840,4.13838637516,102445,4.29113301201,8973,4.38732186924,59387,4.18532969169,49286,4.37634569088,7669,4.68640958365,2,3
8f33963e9c924c064e499e5cc86f4b05,3.5,3.5,4.0,3.0,5.0,diversity,medium,3363,3.93476782796,84273,4.24647397796,68959,4.39198749333,3022,3.96939805742,1967,3.86978373919,65596,4.31542551687,54259,3.99443968636,1260,3.99709842969,898,3.97635084623,1968,3.80018059038,5147,3.93322127102,26082,4.1258213811,4,4
6d1bdc8e4530149c049564516e0213f7,4.5,3.5,6.0,5.5,1.0,all,default,4226,4.82465884221,115617,4.80325519397,34405,4.8988748767,96829,5.22318723181,72226,4.95527344172,108932,4.6317430149,36529,4.70029060974,54259,4.74384165537,90866,4.79594294278,38061,4.77093106366,858,4.50801161616,48774,4.57071083078,4,4
551bf81591ce13f7faead7faefe1b2bd,5.5,2.5,2.0,2.0,3.0,all,default,4973,4.5992973944,8874,4.57896429042,2019,4.6186055063,4878,4.54158311538,2329,4.51432127506,4011,4.52331345946,3160,4.61636807848,100714,4.81890171388,904,4.512692817,3000,4.50915674433,48516,4.47545159815,3949,4.46741619996,4,3
66c27cdf58cf5480a2700ef8f6afbb4e,5.0,4.5,3.5,3.5,4.5,diversity,high,527,4.15298102744,112552,3.84427389835,60904,3.78441213406,109487,3.82023240505,1221,4.10498804098,1232,3.80999182104,6016,4.02849559737,1201,3.9828769325,246,3.80691444163,1175,3.76503950707,1036,3.77535403927,6643,3.81774177498,3,4
935b382ff31e766b8cfe87ff8bdb98b6,5.5,3.0,4.5,2.5,3.5,popularity,medium,6350,4.28261475491,91529,4.25364595549,3730,4.31249393568,31410,4.24580056914,5291,4.39928366645,951,4.37285296319,89745,4.19969700882,76093,4.23326413746,5782,4.33320047349,928,4.32796161992,926,4.41832569997,78499,4.25061057251,1,2
e67abcb71789c9c06fa7f7926e043401,7.0,3.5,4.5,5.5,6.5,diversity,medium,68157,4.42904532205,1097,4.37007111738,56367,4.65177336997,87222,4.6680836716,922,4.49616876516,508,4.61508333901,858,4.85659924986,111,4.34830686504,106100,4.78008951351,5291,4.42940498637,150,4.39417688564,97913,4.46614279343,5,5
f24448c354e7a5395f37a330fcce696a,5.5,6.5,4.0,3.0,4.0,serendipity,low,44199,3.98363201391,89047,4.13090734995,4011,3.93459920032,44665,3.97184572289,44195,4.09220725776,26614,4.01278749754,84772,4.00840211841,83134,3.94257619208,2502,3.95854798979,36708,4.04858194993,34405,3.99802740624,84152,3.9691990568,4,4
8e329312be48f793c2f74742d74b6d3c,6.0,3.5,4.5,4.0,5.0,diversity,medium,1284,4.35750620656,30749,4.20761057705,1237,4.27010604195,81845,4.20647315334,1221,4.43751413958,31658,4.22957303933,4011,4.20430604537,3030,4.3673971133,1276,4.25423165784,5782,4.27389022617,58559,4.3982354732,2959,4.38407418192,2,3
9b3bfd8c40502e7e3d62b7491b8e3da9,6.5,5.5,6.0,2.5,4.5,popularity,medium,3462,4.46106430622,3030,4.52624395341,5291,4.49624419229,1237,4.42176771683,68237,4.4790485128,76251,4.50387462731,1217,4.49477394117,60684,4.40118348276,3435,4.54522643819,74458,4.54112477109,27773,4.41208382111,1284,4.51604093916,3,4
1a778dd18274536f415cc4ef5b0397b2,4.5,5.0,3.5,4.5,6.0,popularity,medium,26131,4.06833007161,6669,4.42007299174,1232,3.99110540647,8014,4.0696062099,100553,4.36049209405,4144,4.20592288528,2360,4.13043153826,3022,4.1787220061,7156,3.99538901496,2357,4.22360494219,27611,4.01816958165,3307,4.05137539184,3,4
c61cd33589701c304dfb24c64034ecc3,5.5,6.0,2.5,3.5,2.5,popularity,medium,5971,3.7618115084,44555,3.84404093962,27773,3.7013661434,50872,3.90912494669,3000,3.70987732167,4262,3.810134068,48394,3.82700172525,1262,3.7400670843,60069,3.67884463977,2019,3.88381120203,5218,4.01466700146,6016,3.84462950921,4,4
d873e81254ac67f3d124f34ed2479d71,5.5,5.5,4.0,5.5,4.5,popularity,medium,5971,3.7618115084,44555,3.84404093962,27773,3.7013661434,50872,3.90912494669,3000,3.70987732167,4262,3.810134068,48394,3.82700172525,1262,3.7400670843,60069,3.67884463977,2019,3.88381120203,5218,4.01466700146,6016,3.84462950921,4,5
5d8033d1cdb548abe2896620ba256583,4.5,3.5,6.5,4.5,2.0,diversity,low,593,4.25500316997,2762,4.20468001219,904,4.28057252347,1193,4.28832654796,92259,4.34142062259,44555,4.39018341761,85774,4.23917945296,81845,4.21388985204,30749,4.2438153746,86781,4.28397613316,71033,4.27832905793,5618,4.27828803686,2,2
97d24647a9aca86835b4c30981d55286,6.0,3.5,4.0,4.5,5.5,diversity,low,593,4.25500316997,2762,4.20468001219,904,4.28057252347,1193,4.28832654796,92259,4.34142062259,44555,4.39018341761,85774,4.23917945296,81845,4.21388985204,30749,4.2438153746,86781,4.28397613316,71033,4.27832905793,5618,4.27828803686,3,3
6f59fd6d777e136f9f02b17c2fa7c3fb,6.5,4.5,6.5,5.0,4.0,serendipity,low,5995,4.19607866853,3469,4.24152637769,26133,4.24519189181,50068,4.235469005,3307,4.22206956955,7762,4.22967230739,50740,4.26644268815,5008,4.20785417256,30749,4.2060703152,26649,4.45701232055,1280,4.21564105444,27002,4.50955568532,5,5
a071edfb1680193c797c5a5cba35fc89,5.5,5.0,3.0,5.5,2.0,serendipity,medium,1196,3.97562251329,7700,3.85302505284,1198,4.02377061694,912,3.99447730484,3089,3.92198343687,1299,3.85826866389,2028,3.91179737308,1262,3.8340635422,1200,3.86614023359,1212,3.87943569479,110,3.88532790237,1284,3.86994077941,3,4
12366b313f5c0c05762c87284b00346e,6.0,4.5,3.5,3.0,4.0,serendipity,medium,1240,3.84130879656,260,4.10393369912,733,3.6478274957,1291,4.02631614773,2403,3.6156768853,7700,3.74457328002,2947,3.71983526038,7116,3.67976200911,34405,3.62403687267,59369,3.60700045693,1610,3.77695984132,2000,3.71604493335,5,4
6bfa966187d17f91c06afdd707843ff3,6.0,3.5,4.5,6.0,5.0,diversity,low,2019,4.55749521677,3030,4.47355511051,5291,4.52128524491,26082,4.69666313048,6669,4.57193946483,8014,4.48812384651,1280,4.59590076951,5147,4.50876869562,3089,4.51381475532,26587,4.60938406546,30803,4.51111196138,26150,4.63386836814,3,3
12f8fd389e91e28fb7f9737d647c8847,5.0,3.0,3.5,5.0,5.5,all,default,50,4.97488751372,2329,4.8397858728,4239,4.95273297218,68237,4.73970951861,104879,4.75885226954,97921,4.68660042673,5618,4.58082623773,3916,4.81645174416,106916,4.66824232045,94959,4.59936574213,47,4.56200132771,4226,4.54962445789,2,2
139627a846a3661db787f0a162ee7d23,7.0,6.5,6.0,2.5,5.5,all,default,106487,4.28148263164,76093,4.20462978144,111362,4.18287493422,5971,4.21776281467,111759,4.1690463475,5618,4.17250086669,109487,4.15612286776,60069,4.1477312989,34405,4.16147275864,2762,4.14121143144,6350,4.19065182037,7669,4.25448222794,4,4
eb230e26ab370fedbdfdf84807793431,5.5,4.0,6.0,5.0,1.0,diversity,low,858,4.26143183412,1221,4.16757428962,1228,3.95396069843,4262,3.91299821623,111,4.0369290078,6016,4.1915032963,1213,4.20268642811,1266,3.955444347,1209,3.93559813837,1276,3.87801966683,1283,3.87768619894,2019,3.95708763206,3,4
a50f30b9863e7151951ef98550cf32f4,5.0,4.5,6.5,5.0,4.0,serendipity,low,86345,4.1554713279,86347,4.00941228573,1234,4.05265083796,2987,3.94591664736,1682,4.10674537128,1172,4.0584055394,7981,3.98142941426,3468,3.99200482477,1276,4.03985254895,5120,4.22601971806,92535,4.34361508382,1358,4.04968372345,1,1
29b27a33d10dd4b4c6603a71c720462f,4.5,4.5,5.5,4.0,5.0,serendipity,low,86345,4.1554713279,86347,4.00941228573,1234,4.05265083796,2987,3.94591664736,1682,4.10674537128,1172,4.0584055394,7981,3.98142941426,3468,3.99200482477,1276,4.03985254895,5120,4.22601971806,92535,4.34361508382,1358,4.04968372345,3,4
a116b2ad0e488f3f17ade04416efbbb3,3.0,4.0,5.0,3.0,4.0,serendipity,medium,923,4.11055019989,5971,4.13505958621,111,4.09843743947,296,4.14641014534,1148,4.1625112904,904,4.24826742071,3000,4.08294877354,608,4.09713856291,3030,4.18868930385,1234,4.1494808096,1209,4.10797941749,908,4.21535587735,2,3
9a1502c32c669bd41ea20b2635abb742,7.0,4.0,5.5,3.0,1.5,serendipity,low,3979,3.63952835142,3740,3.66764838039,2717,3.58527749149,799,3.66993078445,1215,3.88970048206,48997,3.66271880793,4006,3.81756585371,2716,3.51862124502,366,4.20359077147,741,4.067093818,1274,4.15667575368,79008,3.6576129047,2,3
b9550254ceb6a975646d3a6d43017d67,4.0,5.5,6.0,4.0,5.5,popularity,high,161,4.12561568997,1200,3.86637130463,1036,3.85853612142,1617,4.03990726134,1214,3.83315472394,1291,4.22418256634,733,3.98704370083,2762,3.86450103103,1270,3.90984369006,380,3.88266521703,590,3.90634317775,527,4.27065858438,2,4
e9bf493396773dc267cecda6add66a34,5.0,3.5,4.0,5.0,2.0,diversity,medium,1260,4.19825115708,1288,4.07924351794,916,4.09256219851,5690,4.5670580407,99813,4.33725851865,745,4.17681948786,2291,4.81067320952,2174,4.27052805073,2288,4.30707406022,34405,4.24733072019,1673,4.24345823772,953,4.06090156136,2,5
1188cb50a0ac1366eaa7cf14d0f6cc1f,7.0,6.0,5.5,4.5,1.5,diversity,low,1148,4.34751784,745,4.31817285414,8961,4.23703811317,4886,4.18185073131,68954,4.24169255413,3114,4.1946123592,78499,4.24925637504,60069,4.26982104413,720,4.25612962097,2762,4.16572115976,73881,4.2160672922,7256,4.16506833297,4,4
9516c216d78a315f0c71672a6b501d46,3.5,3.5,6.0,4.0,5.0,diversity,low,1200,4.06022386974,1214,4.00486003706,34405,3.97034226171,1198,4.0451601954,32898,4.19564483056,1209,4.01563023269,1217,4.06485330117,3030,4.09634011905,858,4.03677503441,5782,3.98836754768,48516,4.10268894752,55118,4.3124953644,2,3
fc09f045eb41d0ce35d1d3c0df760095,4.5,4.0,6.0,3.5,2.5,serendipity,low,3462,3.95649957016,1209,3.94171691936,8784,4.12795059813,99114,3.87999757655,2762,3.92822108632,2324,3.99926698309,1172,3.95874790602,81845,4.15824503694,1265,4.00033530322,63082,4.01726883039,92259,3.95403220174,1259,4.08371662451,2,3
