userId,movieId,tag,timestamp
318,68954,cartoon,2010-02-17 12:10:38
318,68954,children,2010-02-17 12:10:43
318,68954,computer animation,2010-02-17 12:10:45
318,68954,divorce,2010-02-17 12:10:56
318,68954,dogs,2010-02-17 12:10:58
318,68954,dreams,2010-02-17 12:11:02
318,68954,Pixar,2010-02-17 12:11:15
318,71494,Narrative pisstake,2015-03-19 16:49:01
318,81158,american idolatry,2011-03-06 23:09:14
318,82459,atmospheric,2011-03-18 21:57:43
318,82459,Coen Brothers,2011-03-18 21:57:57
318,82459,Jeff Bridges,2011-03-18 21:57:59
318,82459,Matt Damon,2011-03-18 21:58:00
318,82459,predictable,2011-03-18 21:56:45
318,90769,celebrity fetishism,2015-01-29 09:38:40
318,90769,mediacentralism,2015-01-29 09:38:40
318,90769,system holism,2015-01-29 09:38:40
318,96084,city politics,2015-01-13 10:42:15
318,96084,italy,2015-01-13 10:42:15
318,96084,political right versus left,2015-01-13 10:42:15
318,111364,Creature Feature,2014-10-30 18:31:58
318,118784,documentary,2015-01-04 19:49:52
318,118784,music industry,2015-01-04 19:49:52
318,118784,remix culture,2015-01-04 19:49:52
318,127172,film history,2015-02-06 11:36:05
318,127172,poetic,2015-02-06 11:36:05
318,127172,representation of children,2015-02-06 11:36:05
319,364,Disney,2016-04-22 19:04:58
319,364,Disney animated feature,2016-04-22 19:05:08
319,364,Oscar (Best Music - Original Score),2016-04-22 19:05:19
327,1288,music,2009-02-16 13:14:28
327,1923,Ben Stiller,2009-02-16 13:09:15
327,2616,comic book,2009-02-16 12:58:18
327,3481,music,2009-02-16 12:44:17
327,3897,music,2009-02-16 12:56:19
327,8641,awesome,2009-02-16 12:59:37
327,51255,british comedy,2009-02-16 12:58:35
336,1,pixar,2006-02-04 09:36:04
336,153,superhero,2006-02-04 09:37:20
336,552,knights,2006-02-04 09:37:05
336,1246,highschool,2006-02-04 09:52:48
336,32587,cult,2006-02-04 09:52:28
336,33660,boksdrama,2006-02-04 09:43:23
336,34162,stiller,2006-02-04 09:53:31
336,36529,wapendrama,2006-02-04 09:44:49
336,37729,animation,2006-02-04 10:01:34
336,38798,sisters,2006-02-04 10:01:02
341,260,ROBOTS AND ANDROIDS,2015-08-16 18:49:16
341,260,space,2015-08-16 18:49:21
356,2146,post-college,2008-12-13 04:36:35
356,37384,restaurant,2008-12-13 04:27:38
356,40955,transvestite,2008-12-13 03:58:09
356,44889,satire,2008-12-13 04:01:03
356,61323,dark comedy,2008-11-30 19:31:21
357,39,chick flick,2012-09-26 02:51:07
357,39,funny,2012-09-26 02:51:09
357,39,Paul Rudd,2012-09-26 02:51:11
357,39,quotable,2012-09-26 02:51:13
357,39,seen more than once,2012-09-26 02:51:18
357,1059,Amazing Cinematography,2012-09-26 02:40:35
357,1059,Leonardo DiCaprio,2012-09-26 02:40:33
357,1059,shakespeare,2012-09-26 02:41:04
357,1059,updated classics,2012-09-26 02:40:43
357,2762,Atmospheric,2012-09-26 02:35:02
357,2762,Bruce Willis,2012-09-26 02:35:19
357,2762,ghosts,2012-09-26 02:35:04
357,2762,imdb top 250,2012-09-26 02:35:08
357,2762,mindfuck,2012-09-26 02:35:10
357,2762,stylized,2012-09-26 02:35:15
357,2762,twist ending,2012-09-26 02:35:13
357,4370,android(s)/cyborg(s),2012-09-26 03:04:02
357,4370,artificial intelligence,2012-09-26 03:03:58
357,4370,Bittersweet,2012-09-26 03:03:48
357,4370,Steven Spielberg,2012-09-26 03:03:55
357,5464,cinematography,2012-09-26 02:39:34
357,5464,Tom Hanks,2012-09-26 02:39:39
357,7078,Bette Davis,2012-09-26 03:01:45
357,7078,Oscar (Best Actress),2012-09-26 03:01:42
357,7444,Mark Ruffalo,2012-09-26 02:52:40
357,7451,clever,2012-09-26 02:51:47
357,7451,High School,2012-09-26 02:51:42
357,7451,lesbian subtext,2012-09-26 02:51:49
357,48516,Leonardo DiCaprio,2012-09-26 02:39:09
357,48516,suspense,2012-09-26 02:39:12
357,48516,twist ending,2012-09-26 02:39:14
357,48516,undercover cop,2012-09-26 02:39:16
357,54997,Christian Bale,2012-09-26 02:39:55
357,55290,Casey Affleck,2012-09-26 02:38:36
357,55290,great performances,2012-09-26 02:38:47
357,55290,twist,2012-09-26 02:38:51
357,91500,ending,2012-09-26 02:35:41
357,91529,Anne Hathaway,2012-09-26 02:32:38
357,91529,Christian Bale,2012-09-26 02:32:35
357,91529,Christopher Nolan,2012-09-26 02:32:40
357,91529,comic book,2012-09-26 02:32:55
357,91529,great ending,2012-09-26 02:32:59
357,91529,Morgan Freeman,2012-09-26 02:32:46
357,91529,political commentary,2012-09-26 02:33:06
357,91529,superhero,2012-09-26 02:33:10
419,98961,Afghanistan,2013-03-09 22:15:27
419,98961,American propaganda,2013-03-09 22:14:50
419,98961,assassination,2013-03-09 22:15:08
419,98961,military,2013-03-09 22:15:15
419,98961,terrorism,2013-03-09 22:15:03
424,32,time travel,2016-03-13 20:44:32
424,47,mystery,2016-03-13 04:14:30
424,47,twist ending,2016-03-13 04:14:18
424,50,mindfuck,2016-03-13 04:12:08
424,50,suspense,2016-03-13 04:11:55
424,50,thriller,2016-03-13 04:12:12
424,50,tricky,2016-03-13 04:12:20
424,50,twist ending,2016-03-13 04:11:46
424,147,addiction,2016-03-13 20:40:27
424,147,heroin,2016-03-13 20:40:31
424,147,Leonardo DiCaprio,2016-03-13 20:40:25
424,147,Mark Wahlberg,2016-03-13 20:40:24
424,175,controversial,2016-03-13 20:41:05
424,175,New York City,2016-03-13 20:41:11
424,175,Nudity (Full Frontal),2016-03-13 20:41:08
424,223,cynical,2016-03-13 04:41:06
424,223,hilarious,2016-03-13 04:41:26
424,223,independent film,2016-03-13 04:41:24
424,223,quirky,2016-03-13 04:41:13
424,223,witty,2016-03-13 04:41:20
424,260,classic sci-fi,2016-03-13 20:26:12
424,260,sci-fi,2016-03-13 20:26:06
424,260,space adventure,2016-03-13 20:26:10
424,260,Star Wars,2016-03-13 20:26:15
424,288,brutality,2016-03-13 05:16:24
424,288,controversial,2016-03-13 05:16:35
424,288,dark comedy,2016-03-13 05:16:20
424,288,psychedelic,2016-03-13 05:16:31
424,288,satire,2016-03-13 05:16:38
424,288,stylized,2016-03-13 05:16:29
424,296,cult film,2016-03-13 04:49:06
424,296,drugs,2016-03-13 04:49:10
424,296,Quentin Tarantino,2016-03-13 04:49:01
424,296,Tarantino,2016-03-13 04:49:17
424,364,soundtrack,2016-03-13 05:04:57
424,527,thought-provoking,2016-03-13 20:30:41
424,541,sci-fi,2016-03-13 20:28:38
424,589,apocalypse,2016-03-13 04:54:14
424,589,Arnold Schwarzenegger,2016-03-13 04:54:01
424,589,nuclear war,2016-03-13 04:54:21
424,589,sci-fi,2016-03-13 04:54:07
424,589,Suspense,2016-03-13 04:54:24
424,589,time travel,2016-03-13 04:54:03
424,608,based on a true story,2016-03-13 20:28:02
424,608,dark comedy,2016-03-13 20:27:50
424,608,KIDNAPPING,2016-03-13 20:27:57
424,608,Steve Buscemi,2016-03-13 20:27:45
424,628,edward norton,2016-03-13 04:36:14
424,628,psychology,2016-03-13 04:36:16
424,628,suspense,2016-03-13 04:36:22
424,628,thought-provoking,2016-03-13 04:36:20
424,628,twist ending,2016-03-13 04:36:11
424,1089,ensemble cast,2016-03-13 04:52:19
424,1089,nonlinear,2016-03-13 04:52:22
424,1089,Quentin Tarantino,2016-03-13 04:52:09
424,1089,stylized,2016-03-13 04:52:17
424,1120,freedom of expression,2016-03-13 05:05:58
424,1136,british comedy,2016-03-13 20:38:18
424,1136,Monty Python,2016-03-13 20:38:16
424,1193,emotional,2016-03-13 04:34:48
424,1193,jack nicholson,2016-03-13 04:34:44
424,1198,adventure,2016-03-13 20:32:09
424,1198,archaeology,2016-03-13 20:37:44
424,1198,indiana jones,2016-03-13 20:32:12
424,1198,Steven Spielberg,2016-03-13 20:37:46
424,1198,treasure hunt,2016-03-13 20:37:51
424,1200,action,2016-03-13 20:34:18
424,1200,aliens,2016-03-13 20:34:12
424,1200,horror,2016-03-13 20:34:25
424,1200,sci-fi,2016-03-13 20:34:05
424,1200,space,2016-03-13 20:34:21
424,1200,space craft,2016-03-13 20:34:34
424,1200,SPACE TRAVEL,2016-03-13 20:34:29
424,1200,suspense,2016-03-13 20:34:16
424,1219,Alfred Hitchcock,2016-03-13 20:54:15
424,1219,psychology,2016-03-13 20:54:19
424,1219,suspenseful,2016-03-13 20:54:12
424,1219,tense,2016-03-13 20:54:21
424,1240,Action,2016-03-13 20:35:08
424,1240,artificial intelligence,2016-03-13 20:35:13
424,1240,robots,2016-03-13 20:35:05
424,1240,Sci-Fi,2016-03-13 20:35:02
424,1240,special effects,2016-03-13 20:35:22
424,1240,tense,2016-03-13 20:35:19
424,1240,time travel,2016-03-13 20:35:00
424,1258,atmospheric,2016-03-13 04:29:04
424,1258,disturbing,2016-03-13 04:29:07
424,1258,Horror,2016-03-13 04:29:12
424,1258,jack nicholson,2016-03-13 04:29:00
424,1258,masterpiece,2016-03-13 04:29:14
424,1258,psychological,2016-03-13 04:29:02
424,1258,Stanley Kubrick,2016-03-13 04:28:58
424,1258,suspense,2016-03-13 04:29:21
424,1343,horror,2016-03-13 05:17:37
424,1343,Juliette Lewis,2016-03-13 05:17:24
424,1343,Martin Scorsese,2016-03-13 05:17:32
424,1343,Robert De Niro,2016-03-13 05:17:34
424,1625,mindfuck,2016-03-13 05:00:52
424,1625,Mystery,2016-03-13 05:00:49
424,1625,plot twist,2016-03-13 05:00:55
424,1625,psychological,2016-03-13 05:00:47
424,1625,suspense,2016-03-13 05:00:58
424,1625,twist ending,2016-03-13 05:00:44
424,1704,inspirational,2016-03-13 04:56:11
424,1921,hallucinatory,2016-03-13 20:55:16
424,1921,mental illness,2016-03-13 20:54:37
424,1921,mindfuck,2016-03-13 20:55:18
424,1921,paranoid,2016-03-13 20:55:21
424,1923,Ben Stiller,2016-03-13 05:21:43
424,1923,crude humor,2016-03-13 05:21:46
424,1923,goofy,2016-03-13 05:21:51
424,2160,Atmospheric,2016-03-13 04:28:20
424,2160,creepy,2016-03-13 04:28:37
424,2160,paranoia,2016-03-13 04:28:18
424,2160,scary,2016-03-13 04:28:15
424,2160,suspense,2016-03-13 04:28:28
424,2296,SNL,2016-03-13 05:25:04
424,2329,thought-provoking,2016-03-13 04:35:29
424,2505,Nicolas Cage,2016-03-13 20:49:40
424,2571,martial arts,2016-03-13 04:21:52
424,2571,sci-fi,2016-03-13 04:21:39
424,2700,adult humor,2016-03-13 04:46:30
424,2700,controversial,2016-03-13 04:46:39
424,2700,crude humor,2016-03-13 04:46:37
424,2700,free speech,2016-03-13 04:46:42
424,2700,parody,2016-03-13 04:46:33
424,2700,satire,2016-03-13 04:46:32
424,2700,south park,2016-03-13 04:46:47
424,2700,Trey Parker,2016-03-13 04:46:52
424,2959,dark comedy,2016-03-13 04:19:57
424,2959,psychology,2016-03-13 04:20:02
424,2959,thought-provoking,2016-03-13 04:19:46
424,2959,twist ending,2016-03-13 04:19:37
424,3176,based on a book,2016-03-13 04:57:22
424,3176,creepy,2016-03-13 04:57:13
424,3176,disturbing,2016-03-13 04:57:09
424,3176,Jude Law,2016-03-13 04:57:06
424,3176,murder,2016-03-13 04:57:18
424,3176,obsession,2016-03-13 04:57:16
424,3176,psychology,2016-03-13 04:57:03
424,3176,secrets,2016-03-13 04:57:25
424,3176,serial killer,2016-03-13 04:57:11
424,3176,suspense,2016-03-13 04:57:21
424,3186,asylum,2016-03-13 05:13:25
424,3186,based on a true story,2016-03-13 05:13:22
424,3186,Brittany Murphy,2016-03-13 05:13:29
424,3186,Mental Hospital,2016-03-13 05:13:32
424,3186,psychology,2016-03-13 05:13:14
424,3186,winona ryder,2016-03-13 05:13:18
424,3499,claustrophobic,2016-03-13 05:18:01
424,3499,horror,2016-03-13 05:18:07
424,3499,scary,2016-03-13 05:18:15
424,3499,stephen king,2016-03-13 05:18:11
424,3499,suspenseful,2016-03-13 05:17:59
424,3499,tense,2016-03-13 05:18:03
424,3499,thriller,2016-03-13 05:18:05
424,3527,aliens,2016-03-13 20:34:43
424,3527,sci-fi,2016-03-13 20:34:45
424,3527,scifi cult,2016-03-13 20:34:48
424,3911,satire,2016-03-13 04:42:56
424,3948,comedy,2016-03-13 05:21:28
424,3948,Robert De Niro,2016-03-13 05:21:24
424,4226,mystery,2016-03-13 04:23:03
424,4226,psychological,2016-03-13 04:22:59
424,4226,twist ending,2016-03-13 04:22:57
424,4262,Al Pacino,2016-03-13 20:29:25
424,4816,ben stiller,2016-03-13 05:29:20
424,4816,comedy,2016-03-13 05:29:30
424,4816,David Bowie,2016-03-13 05:29:12
424,4816,goofy,2016-03-13 05:29:09
424,4816,mindless one liners,2016-03-13 05:29:16
424,4816,Will Ferrell,2016-03-13 05:29:19
424,4878,jake gyllenhaal,2016-03-13 20:45:10
424,4993,fantasy,2016-03-13 20:32:36
424,4993,high fantasy,2016-03-13 20:32:42
424,4993,Magic,2016-03-13 20:32:38
424,4993,mythology,2016-03-13 20:32:54
424,4993,tolkien,2016-03-13 20:32:45
424,4993,wizards,2016-03-13 20:32:48
424,5291,black and white,2016-03-13 05:02:11
424,5291,samurai,2016-03-13 05:02:18
424,6016,multiple storylines,2016-03-13 20:29:59
424,6016,true story,2016-03-13 20:30:05
424,6188,comedy,2016-03-13 05:14:58
424,6188,Will Ferrell,2016-03-13 05:15:00
424,6290,Rob Zombie,2016-03-13 20:52:47
424,7361,jim carrey,2016-03-13 20:42:20
424,8641,comedy,2016-03-13 05:22:17
424,8641,Will Ferrell,2016-03-13 05:22:13
424,8950,Christian Bale,2016-03-13 04:20:41
424,8950,creepy,2016-03-13 04:20:47
424,8950,powerful ending,2016-03-13 04:20:57
424,8950,psychology,2016-03-13 04:20:44
424,8950,schizophrenia,2016-03-13 04:20:54
424,8950,twist ending,2016-03-13 04:20:37
424,27020,drugs,2016-03-13 20:39:35
424,27020,lesbian,2016-03-13 20:39:30
424,30825,Ben Stiller,2016-03-13 05:22:53
424,30825,Robert De Niro,2016-03-13 05:22:49
424,34323,Rob Zombie,2016-03-13 20:52:35
424,40278,Jake Gyllenhaal,2016-03-13 05:20:43
424,40278,Modern war,2016-03-13 05:20:49
424,48516,atmospheric,2016-03-13 04:26:28
424,48516,Jack Nicholson,2016-03-13 04:26:13
424,48516,Leonardo DiCaprio,2016-03-13 04:26:18
424,48516,Martin Scorsese,2016-03-13 04:26:16
424,48516,suspense,2016-03-13 04:26:24
424,53127,based on a play,2016-03-14 02:42:14
424,53127,conspiracy theory,2016-03-14 02:41:53
424,53127,creepy,2016-03-14 02:42:17
424,53127,Insanity,2016-03-14 02:41:24
424,53127,paranoia,2016-03-14 02:41:58
424,53127,PTSD,2016-03-14 02:40:56
424,60756,funny,2016-03-13 05:15:27
424,60756,will ferrell,2016-03-13 05:15:29
424,66097,claymation,2016-03-13 04:47:48
424,66097,creepy,2016-03-13 04:48:04
424,66097,dark,2016-03-13 04:47:55
424,66097,dark fairy tale,2016-03-13 04:48:18
424,66097,Surreal,2016-03-13 04:48:01
424,66097,Tim Burton,2016-03-13 04:48:14
424,68157,black comedy,2016-03-13 04:51:07
424,68157,Brad Pitt,2016-03-13 04:51:03
424,68157,Christoph Waltz,2016-03-13 04:51:00
424,68157,Quentin Tarantino,2016-03-13 04:50:52
424,68157,satire,2016-03-13 04:51:10
424,74458,insanity,2016-03-13 04:25:02
424,74458,Leonardo DiCaprio,2016-03-13 04:25:10
424,74458,Martin Scorsese,2016-03-13 04:25:07
424,74458,plot twist,2016-03-13 04:25:04
424,74458,psychological,2016-03-13 04:24:58
424,74458,Psychological Thriller,2016-03-13 04:25:13
424,74458,thought-provoking,2016-03-13 04:25:22
424,79132,action,2016-03-13 04:55:27
424,79132,alternate reality,2016-03-13 04:55:11
424,79132,Leonardo DiCaprio,2016-03-13 04:55:16
424,79132,sci-fi,2016-03-13 04:55:03
424,79132,thought-provoking,2016-03-13 04:55:20
424,79132,visually appealing,2016-03-13 04:55:14
424,81562,stranded,2016-03-13 20:36:44
424,81591,alter ego,2016-03-13 05:08:04
424,81591,atmospheric,2016-03-13 05:07:38
424,81591,creepy,2016-03-13 05:07:48
424,81591,horror,2016-03-13 05:07:50
424,81591,obsession,2016-03-13 05:07:57
424,81591,surreal,2016-03-13 05:07:41
424,102903,illusions,2016-03-13 05:07:03
424,102903,overcomplicated,2016-03-13 05:06:33
424,102903,predictable,2016-03-13 05:06:36
424,102903,stupid ending,2016-03-13 05:06:27
424,104879,absorbing,2016-03-13 05:19:20
424,104879,acting,2016-03-13 05:19:18
424,104879,atmospheric,2016-03-13 05:19:26
424,104879,Hugh Jackman,2016-03-13 05:19:24
424,104879,Jake Gyllenhaal,2016-03-13 05:19:15
424,104879,morality,2016-03-13 05:19:28
424,104879,mystery,2016-03-13 05:19:38
424,104879,thriller,2016-03-13 05:19:22
424,106100,Jared Leto,2016-03-13 05:12:04
424,106100,social commentary,2016-03-13 05:12:01
424,106100,uplifting,2016-03-13 05:12:13
424,106489,fantasy,2016-03-13 20:33:30
424,106489,Tolkien,2016-03-13 20:33:34
424,106489,too long,2016-03-13 20:33:21
424,109487,Christopher Nolan,2016-03-13 20:43:25
424,109487,sci-fi,2016-03-13 20:43:28
424,109487,time-travel,2016-03-13 20:43:31
424,112515,atmospheric,2016-03-13 04:27:38
424,112515,dark,2016-03-13 04:27:36
424,112515,Metaphorical,2016-03-13 04:27:08
424,112515,psychological,2016-03-13 04:27:41
424,112556,annoying,2016-03-13 04:58:08
424,112556,Stupid ending,2016-03-13 04:59:15
435,750,dark comedy,2013-04-23 00:14:04
435,2959,dark comedy,2013-04-23 00:14:48
435,58559,psychology,2013-04-23 00:14:00
435,58559,superhero,2013-04-23 00:14:14
439,5952,Myth,2015-07-15 07:07:18
439,98809,Action,2015-07-15 07:08:48
439,98809,Myth,2015-07-15 07:09:01
462,152711,Cambodia,2016-11-07 03:34:48
462,152711,crime,2016-11-07 03:35:09
462,152711,human rights,2016-11-07 03:34:56
462,152711,murder,2016-11-07 03:35:01
462,152711,procedural,2016-11-07 03:35:13
474,1,pixar,2006-01-14 02:47:05
474,2,game,2006-01-16 01:39:12
474,5,pregnancy,2006-01-16 01:11:43
474,5,remake,2006-01-16 01:11:43
474,7,remake,2006-01-16 01:40:42
474,11,politics,2006-01-16 01:28:24
474,11,president,2006-01-16 01:28:24
474,14,politics,2006-01-16 01:40:23
474,14,president,2006-01-16 01:40:23
474,16,Mafia,2006-01-13 19:47:20
474,17,Jane Austen,2006-01-13 19:39:13
474,21,Hollywood,2006-01-14 02:36:18
474,22,serial killer,2006-01-16 01:38:16
474,25,alcoholism,2006-01-24 21:19:15
474,26,Shakespeare,2006-01-24 21:20:03
474,28,In Netflix queue,2006-01-14 01:25:42
474,28,Jane Austen,2006-01-13 19:20:37
474,29,kidnapping,2006-01-24 21:17:53
474,31,high school,2006-01-16 01:38:22
474,31,teacher,2006-01-16 01:38:22
474,32,time travel,2006-01-14 02:47:06
474,34,Animal movie,2006-01-13 19:35:56
474,34,pigs,2006-01-14 02:20:37
474,36,death penalty,2006-01-14 01:32:43
474,36,Nun,2006-01-13 22:27:07
474,38,twins,2006-01-16 01:09:20
474,39,Emma,2006-01-24 21:18:12
474,39,Jane Austen,2006-01-24 21:18:12
474,40,In Netflix queue,2006-01-14 01:28:27
474,40,South Africa,2006-01-14 01:28:27
474,41,Shakespeare,2006-01-24 21:20:46
474,43,England,2006-01-24 21:20:40
474,45,Journalism,2006-01-14 02:47:06
474,46,wedding,2006-01-16 01:38:59
474,47,serial killer,2006-01-14 02:40:52
474,50,heist,2006-01-14 02:47:06
474,52,adoption,2006-01-14 02:38:35
474,52,prostitution,2006-01-14 02:39:31
474,58,writing,2006-01-24 21:20:13
474,62,music,2006-01-16 01:29:17
474,92,Jekyll and Hyde,2006-01-24 21:19:34
474,96,theater,2006-01-24 21:18:57
474,101,crime,2006-01-24 21:17:40
474,104,golf,2006-01-16 01:13:34
474,107,muppets,2006-01-16 01:39:33
474,110,Scotland,2006-01-13 19:36:14
474,111,assassination,2006-01-14 02:41:53
474,116,Holocaust,2006-01-23 18:19:58
474,122,dating,2006-01-16 01:07:59
474,140,journalism,2006-01-16 01:30:31
474,150,moon,2006-01-14 02:20:34
474,150,NASA,2006-01-13 19:36:17
474,150,space,2006-01-14 02:20:33
474,153,superhero,2006-01-16 01:37:33
474,160,Michael Crichton,2006-01-16 01:08:46
474,161,submarine,2006-01-24 21:18:17
474,162,In Netflix queue,2006-01-14 01:27:18
474,185,computers,2006-01-16 01:40:04
474,199,Made me cry,2006-01-14 01:45:24
474,215,generation X,2006-01-23 18:20:10
474,216,school,2006-01-16 01:07:55
474,222,Ireland,2006-01-13 19:47:24
474,223,generation X,2006-01-24 21:18:00
474,224,mental illness,2006-01-24 21:18:36
474,224,psychology,2006-01-24 21:18:36
474,230,Stephen King,2006-01-24 21:18:26
474,232,In Netflix queue,2006-01-14 01:10:27
474,235,movie business,2006-01-13 19:47:31
474,237,basketball,2006-01-24 21:18:48
474,237,France,2006-01-24 21:18:48
474,237,infertility,2006-01-24 21:18:48
474,246,basketball,2006-01-20 19:19:40
474,247,Australia,2006-01-13 19:47:46
474,249,Beethoven,2006-01-13 19:47:52
474,252,Einstein,2006-01-16 01:13:41
474,257,court,2006-01-16 01:39:15
474,260,darth vader,2006-01-14 02:41:34
474,260,luke skywalker,2006-01-14 02:41:36
474,260,space opera,2006-01-14 02:41:44
474,261,Louisa May Alcott,2006-01-13 19:48:08
474,262,England,2006-01-14 02:36:43
474,262,Girl Power,2006-01-14 02:36:43
474,262,India,2006-01-14 02:36:43
474,272,England,2006-01-24 21:19:26
474,272,mental illness,2006-01-24 21:19:26
474,277,Christmas,2006-01-16 01:13:47
474,279,In Netflix queue,2006-01-14 01:29:19
474,280,prison,2006-01-16 01:39:45
474,282,disability,2006-01-16 01:39:54
474,282,twins,2006-01-16 01:39:54
474,290,In Netflix queue,2006-01-14 01:25:07
474,293,hit men,2006-01-24 21:20:19
474,296,hit men,2006-01-14 02:16:41
474,300,TV,2006-01-14 02:39:36
474,307,Death,2006-01-14 01:44:47
474,308,marriage,2006-01-14 02:47:07
474,316,time travel,2006-01-24 21:21:13
474,317,Christmas,2006-01-16 01:14:07
474,318,prison,2006-01-14 02:17:40
474,318,Stephen King,2006-01-13 19:39:31
474,318,wrongful imprisonment,2006-01-14 02:17:44
474,326,In Netflix queue,2006-01-14 01:23:17
474,329,Enterprise,2006-01-14 02:41:31
474,337,mental illness,2006-01-14 02:47:08
474,338,serial killer,2006-01-16 01:41:02
474,339,coma,2006-01-24 21:23:01
474,342,Australia,2006-01-24 21:19:53
474,342,weddings,2006-01-24 21:19:53
474,345,cross dressing,2006-01-23 18:19:41
474,345,men in drag,2006-01-23 18:19:41
474,345,remade,2006-01-23 18:19:41
474,349,Tom Clancy,2006-01-13 19:36:01
474,350,John Grisham,2006-01-16 01:38:02
474,351,interracial romance,2006-01-16 01:13:28
474,356,shrimp,2006-01-16 01:38:39
474,356,Vietnam,2006-01-16 01:38:39
474,357,wedding,2006-01-16 01:38:47
474,361,gambling,2006-01-24 21:19:11
474,363,Holocaust,2006-01-14 01:28:43
474,363,In Netflix queue,2006-01-14 01:28:43
474,364,Disney,2006-01-13 19:35:59
474,371,journalism,2006-01-16 01:40:29
474,377,bus,2006-01-14 02:41:16
474,380,spies,2006-01-14 02:47:06
474,381,alcoholism,2006-01-16 01:30:43
474,412,Edith Wharton,2006-01-13 19:47:13
474,421,horses,2006-01-23 18:20:15
474,425,mental illness,2006-01-23 18:20:34
474,425,Oscar (Best Actress),2006-01-23 18:20:34
474,440,President,2006-01-13 22:28:49
474,454,John Grisham,2006-01-13 19:47:38
474,457,based on a TV show,2006-01-20 19:18:37
474,471,hula hoop,2006-01-16 01:39:07
474,474,assassination,2006-01-24 21:19:03
474,475,Ireland,2006-01-13 19:47:57
474,477,biopic,2006-01-24 21:22:56
474,480,Dinosaur,2006-01-14 01:42:01
474,488,Japan,2006-01-16 01:39:30
474,488,sexuality,2006-01-16 01:39:30
474,497,Shakespeare,2006-01-13 19:39:03
474,500,cross dressing,2006-01-16 01:29:19
474,500,divorce,2006-01-16 01:29:21
474,500,men in drag,2006-01-16 01:29:27
474,508,AIDs,2006-01-16 01:40:34
474,513,radio,2006-01-24 21:20:37
474,513,show business,2006-01-24 21:20:37
474,515,Butler,2006-01-14 01:36:39
474,515,Housekeeper,2006-01-14 01:36:39
474,516,military,2006-01-16 01:17:30
474,522,Australia,2006-01-24 21:21:00
474,522,racism,2006-01-24 21:21:00
474,522,violence,2006-01-24 21:21:00
474,524,football,2006-01-16 01:30:02
474,527,Holocaust,2006-01-13 19:36:10
474,529,chess,2006-01-13 19:48:25
474,531,In Netflix queue,2006-01-14 01:24:56
474,534,C.S. Lewis,2006-01-13 19:39:23
474,535,large cast,2006-01-14 02:41:11
474,538,race,2006-01-24 21:21:05
474,539,Empire State Building,2006-01-14 01:44:01
474,541,robots,2006-01-16 01:37:44
474,543,beat poetry,2006-01-14 01:44:17
474,551,Christmas,2006-01-16 01:40:15
474,551,Halloween,2006-01-16 01:40:15
474,556,politics,2006-01-16 01:41:06
474,562,adolescence,2006-01-14 02:47:07
474,586,christmas,2006-01-16 01:16:22
474,587,overrated,2006-01-13 19:35:51
474,588,Disney,2006-01-13 19:36:11
474,589,robots,2006-01-14 02:41:57
474,590,American Indians,2006-01-13 19:36:16
474,590,Native Americans,2006-01-13 19:36:16
474,592,superhero,2006-01-14 02:36:04
474,593,Hannibal Lector,2006-01-13 19:36:22
474,594,Disney,2006-01-16 01:40:48
474,595,Disney,2006-01-13 19:36:03
474,596,Disney,2006-01-16 01:17:04
474,597,prostitution,2006-01-14 02:38:44
474,608,Coen Brothers,2006-01-13 19:36:08
474,616,Disney,2006-01-23 18:20:01
474,628,priest,2006-01-16 01:44:44
474,638,babies,2006-01-16 01:43:18
474,647,Gulf War,2006-01-16 01:41:58
474,648,based on a TV show,2006-01-24 21:19:44
474,668,India,2006-01-24 21:20:07
474,670,India,2006-01-13 19:42:00
474,671,spoof,2006-01-24 21:19:57
474,673,Bugs Bunny,2006-01-16 01:12:58
474,708,Veterinarian,2006-01-14 01:45:07
474,720,Aardman,2006-01-14 02:47:08
474,728,In Netflix queue,2006-01-14 01:28:16
474,733,Alcatraz,2006-01-14 02:40:18
474,736,Disaster,2006-01-13 19:36:00
474,745,Aardman,2006-01-14 02:47:07
474,748,aliens,2006-01-24 21:23:40
474,750,Atomic bomb,2006-01-14 01:41:28
474,778,drug abuse,2006-01-13 22:31:30
474,780,aliens,2006-01-14 02:36:21
474,800,In Netflix queue,2006-01-14 01:26:14
474,805,John Grisham,2006-01-16 01:46:09
474,818,based on a TV show,2006-01-16 01:46:36
474,830,adultery,2006-01-16 01:15:23
474,832,kidnapping,2006-01-16 01:17:22
474,838,Jane Austen,2006-01-16 01:42:28
474,852,golf,2006-01-16 01:17:42
474,858,Mafia,2006-01-13 19:35:55
474,892,Shakespeare,2006-01-16 01:46:28
474,898,divorce,2006-01-14 02:38:42
474,899,movie business,2006-01-13 19:48:33
474,900,France,2006-01-24 21:23:29
474,902,Capote,2006-01-24 21:24:09
474,903,falling,2006-01-14 02:20:55
474,904,voyeurism,2006-01-14 02:39:40
474,905,Screwball,2006-01-14 01:34:59
474,906,Brooch,2006-01-13 22:27:11
474,907,divorce,2006-01-16 01:43:00
474,908,Mount Rushmore,2006-01-24 21:26:08
474,909,adultery,2006-01-14 02:36:02
474,910,men in drag,2006-01-13 22:31:21
474,911,heist,2006-01-26 20:19:40
474,912,start of a beautiful friendship,2006-01-14 01:31:59
474,913,statue,2006-01-14 02:37:09
474,914,George Bernard Shaw,2006-01-14 01:42:53
